1.0080
0.0000,0.0000,0.0000,0.0000, 0.00, 
0.0005,0.0010,0.0005,0.0010, 4.55, 
0.0025,0.0030,0.0025,0.0030, 4.55, 
0.0071,0.0060,0.0071,0.0060, 4.55, 
0.0151,0.0101,0.0151,0.0101, 4.55, 
0.0277,0.0151,0.0277,0.0151, 4.55, 
0.0459,0.0212,0.0459,0.0212, 4.55, 
0.0706,0.0282,0.0706,0.0282, 4.55, 
0.1028,0.0363,0.1028,0.0363, 4.55, 
0.1436,0.0454,0.1436,0.0454, 4.55, 
0.1940,0.0554,0.1940,0.0554, 4.55, 
0.2545,0.0655,0.2545,0.0655, 4.55, 
0.3251,0.0756,0.3251,0.0756, 4.55, 
0.4057,0.0857,0.4057,0.0857, 4.55, 
0.4964,0.0958,0.4964,0.0958, 4.55, 
0.5972,0.1058,0.5972,0.1058, 4.55, 
0.7081,0.1159,0.7081,0.1159, 4.55, 
0.8291,0.1260,0.8291,0.1260, 4.55, 
0.9601,0.1361,0.9601,0.1361, 4.55, 
1.1012,0.1462,1.1012,0.1462, 4.55, 
1.2524,0.1562,1.2524,0.1562, 4.55, 
1.4137,0.1663,1.4137,0.1663, 4.55, 
1.5851,0.1764,1.5851,0.1764, 4.55, 
1.7665,0.1865,1.7665,0.1865, 4.55, 
1.9581,0.1966,1.9580,0.1966, 4.55, 
2.1597,0.2066,2.1596,0.2066, 4.55, 
2.3713,0.2167,2.3713,0.2167, 4.55, 
2.5931,0.2268,2.5931,0.2268, 4.55, 
2.8249,0.2369,2.8249,0.2369, 4.55, 
3.0669,0.2470,3.0668,0.2470, 4.55, 
3.3189,0.2570,3.3188,0.2570, 4.55, 
3.5810,0.2671,3.5809,0.2671, 4.55, 
3.8531,0.2772,3.8530,0.2772, 4.55, 
4.1354,0.2873,4.1353,0.2873, 4.55, 
4.4277,0.2974,4.4276,0.2974, 4.55, 
4.7301,0.3074,4.7300,0.3074, 4.55, 
5.0426,0.3175,5.0425,0.3175, 4.55, 
5.3652,0.3276,5.3650,0.3276, 4.55, 
5.6978,0.3377,5.6976,0.3377, 4.55, 
6.0405,0.3478,6.0403,0.3477, 4.55, 
6.3934,0.3579,6.3931,0.3578, 4.55, 
6.7562,0.3679,6.7560,0.3679, 4.55, 
7.1292,0.3780,7.1289,0.3780, 4.55, 
7.5123,0.3881,7.5120,0.3881, 4.55, 
7.9054,0.3982,7.9051,0.3981, 4.55, 
8.3086,0.4083,8.3083,0.4082, 4.55, 
8.7219,0.4183,8.7215,0.4183, 4.55, 
9.1453,0.4284,9.1449,0.4284, 4.55, 
9.5788,0.4385,9.5783,0.4385, 4.55, 
10.0223,0.4486,10.0218,0.4485, 4.55, 
10.4759,0.4587,10.4753,0.4586, 4.55, 
10.9396,0.4687,10.9390,0.4687, 4.55, 
11.4134,0.4788,11.4127,0.4788, 4.55, 
11.8973,0.4889,11.8965,0.4888, 4.55, 
12.3913,0.4990,12.3904,0.4989, 4.55, 
12.8953,0.5091,12.8944,0.5090, 4.55, 
13.4094,0.5192,13.4084,0.5191, 4.55, 
13.9336,0.5292,13.9325,0.5292, 4.55, 
14.4674,0.5383,14.4662,0.5382, 4.55, 
15.0097,0.5464,15.0085,0.5463, 4.55, 
15.5597,0.5534,15.5583,0.5533, 4.55, 
16.1161,0.5595,16.1147,0.5594, 4.55, 
16.6781,0.5645,16.6766,0.5644, 4.55, 
17.2447,0.5686,17.2430,0.5685, 4.55, 
17.8148,0.5716,17.8130,0.5715, 4.55, 
18.3874,0.5736,18.3855,0.5735, 4.55, 
18.9615,0.5746,18.9595,0.5745, 4.55, 
19.5361,0.5746,19.5340,0.5745, 4.55, 
