1.0080
0.0000,0.0000,0.0000,0.0000, 0.00, 
0.0005,0.0010,0.0005,0.0010,72.16, 
0.0025,0.0030,0.0025,0.0030,72.16, 
0.0071,0.0061,0.0071,0.0060,72.16, 
0.0151,0.0101,0.0151,0.0101,72.16, 
0.0278,0.0152,0.0277,0.0151,72.16, 
0.0459,0.0212,0.0458,0.0211,72.16, 
0.0708,0.0284,0.0704,0.0281,72.16, 
0.1032,0.0366,0.1024,0.0360,72.16, 
0.1445,0.0459,0.1428,0.0448,72.16, 
0.1956,0.0563,0.1925,0.0546,72.15, 
0.2571,0.0669,0.2519,0.0642,72.15, 
0.3293,0.0776,0.3208,0.0736,72.14, 
0.4124,0.0885,0.3991,0.0829,72.13, 
0.5064,0.0996,0.4865,0.0919,72.11, 
0.6116,0.1109,0.5828,0.1008,72.09, 
0.7284,0.1225,0.6879,0.1093,72.06, 
0.8568,0.1344,0.8014,0.1176,72.03, 
0.9973,0.1466,0.9230,0.1256,71.98, 
1.1501,0.1591,1.0524,0.1332,71.93, 
1.3156,0.1719,1.1893,0.1406,71.86, 
1.4941,0.1851,1.3333,0.1475,71.78, 
1.6861,0.1987,1.4841,0.1541,71.68, 
1.8918,0.2127,1.6412,0.1602,71.56, 
2.1118,0.2272,1.8043,0.1660,71.43, 
2.3463,0.2420,1.9729,0.1713,71.27, 
2.5960,0.2573,2.1467,0.1761,71.09, 
2.8612,0.2730,2.3250,0.1806,70.88, 
3.1423,0.2892,2.5076,0.1845,70.64, 
3.4398,0.3059,2.6938,0.1880,70.38, 
3.7543,0.3230,2.8834,0.1911,70.08, 
4.0860,0.3405,3.0758,0.1937,69.75, 
4.4355,0.3585,3.2706,0.1959,69.38, 
4.8032,0.3768,3.4675,0.1977,68.97, 
5.1894,0.3956,3.6659,0.1991,68.52, 
5.5945,0.4147,3.8656,0.2002,68.03, 
6.0181,0.4326,4.0659,0.2004,67.50, 
6.4592,0.4494,4.2660,0.1998,66.92, 
6.9163,0.4648,4.4650,0.1984,66.31, 
7.3881,0.4788,4.6626,0.1966,65.65, 
7.8730,0.4912,4.8580,0.1943,64.96, 
8.3695,0.5018,5.0510,0.1917,64.24, 
8.8758,0.5107,5.2412,0.1888,63.48, 
9.3900,0.5177,5.4286,0.1859,62.70, 
9.9102,0.5228,5.6130,0.1828,61.90, 
10.4345,0.5258,5.7943,0.1798,61.08, 
10.9670,0.5391,5.9746,0.1809,60.24, 
11.5072,0.5413,6.1544,0.1787,59.38, 
12.0492,0.5428,6.3324,0.1772,58.51, 
12.5925,0.5439,6.5091,0.1761,57.64, 
13.1367,0.5444,6.6849,0.1756,56.76, 
13.6812,0.5446,6.8604,0.1754,55.88, 
14.2256,0.5442,7.0360,0.1758,55.00, 
14.7695,0.5435,7.2121,0.1765,54.12, 
15.3131,0.5438,7.3895,0.1782,53.24, 
15.8578,0.5454,7.5689,0.1806,52.37, 
16.4045,0.5481,7.7512,0.1840,51.50, 
16.9545,0.5520,7.9373,0.1882,50.63, 
17.5090,0.5569,8.1281,0.1933,49.76, 
18.0690,0.5631,8.3244,0.1993,48.90, 
18.6356,0.5703,8.5271,0.2062,48.03, 
19.2100,0.5786,8.7372,0.2140,47.16, 
19.7919,0.5850,8.9550,0.2217,46.29, 
20.3792,0.5897,9.1804,0.2291,45.42, 
20.9704,0.5926,9.4130,0.2363,44.57, 
